# JULens Korean company-name reference
# Snapshot source: Naver Pay Securities US stock catalog (NASDAQ/NYSE/AMEX), 2026-08-15
# Format: ticker<TAB>display name
PLXS	플렉서스
PLYX	폴라릭스 테라퓨틱스
PM	필립 모리스 인터내셔널
PMA	밍싱 그룹 홀딩스
PMAX	파웰 맥스
PMCB	파마사이트 바이오테크
PMEC	프라이메크 홀딩스
PMI	피카드 메디컬
PMN	프로미스 뉴로사이언시스
PMTR	페리미터 애퀴지션 I
PMTS	CPI 카드 그룹
PMVP	PMV 파마슈티컬스
PN	PN 스마트 에너지
PNBK	패트리엇 내셔널 뱅코프
PNC	PNC 파이낸셜 서비스
PNFP	피너클 파이낸셜 파트너스
PNNT	페넌트파크 인베트스트먼트
PNR	펜테어
PNRG	프라임에너지 리소스
PNTG	페넌트 그룹
PNW	피너클 웨스트 캐피털
POAS	파오스 테크놀로지 홀딩스
POCI	프리시전 옵틱스
PODC	포드캐스톤
PODD	인슐릿
POET	포엣 테크놀로지
POLA	폴라 파워
POLE	안드레티 애퀴지션 II
PONO	포노 캐피탈 포
POOL	풀
POR	포틀랜드 제너럴 일렉트릭
POST	포스트 홀딩스
POWI	파워 인티그레이션
POWL	파월 인더스트리스
POWW	아웃도어 홀딩
PPC	필그림즈 프라이드
PPCB	프로팽 바이오파마
PPG	PPG 인더스트리스
PPHC	퍼블릭 폴리시 홀딩 컴퍼니
PPIH	퍼마-파이프 인터내셔널 홀딩스
PPL	PPL
PPLI	피플 인코포레이티드
PPSI	파이어니어 파워 솔루션스
PPTA	퍼페투아 리소시스
PR	페르미안 리소시스
PRAA	PRA 그룹
PRAX	프락시스 프리시젼 메디신
PRCH	포치 그룹
PRCT	프로셉트 바이오로보틱스
PRDO	퍼도세오 에듀케이션
PRE	프레네틱스 글로벌
PRFX	PRF 테크놀로지스
PRG	PROG 홀딩스
PRGO	페리고
PRGS	프로그레스 소프트웨어
PRHI	프리슈어런스 홀딩스
PRI	프라이메리카
PRIM	프리모리스 서비시스
PRK	파크 내셔널
PRKS	유나이티드 파크 & 리조트
PRLB	프로토 랩스
PRLD	프렐류드 테라퓨틱스
PRM	페리미터 솔루션스
PRMB	프리모 브랜드
PRME	프라임 메디슨
PROF	프로파운드 메디컬
PROK	프로키드니
PROP	프레리 오퍼레이팅
PROV	프로비던트 파이낸셜 홀딩스
PRPL	퍼플 이노베이션
PRPO	프리시피오
PRQR	프로큐알테라퓨틱스
PRSO	페라소
PRSU	퍼슈트 어트랙션스 앤 호스피탈리티
PRTA	프로테나
PRTH	프라이오리티 테크놀러지 홀딩스
PRTS	카파츠닷컴
PRU	푸르덴셜 파이낸셜
PRVA	프리비아 헬스 그룹
PRZO	파라제로 테크놀로지스
PS	퍼싱 스퀘어
PSBD	파머 스퀘어 캐피털 BDC
PSEC	프로스펙트 캐피털
PSFE	페이 세이프
PSHG	퍼포먼스 쉬핑
PSIG	PS 인터내셔널 그룹
PSIX	파워 솔루션스 인터내셔널
PSKY	파라마운트 스카이댄스
PSMT	프라이스스마트
PSN	파슨스
PSNL	퍼스날리스
PSQH	PSQ 홀딩스
PSX	필립스 66
PTAC	패트리엇 애퀴지션
PTC	PTC
PTCT	PTC 테라퓨틱스
PTEN	패터슨-UTI 에너지
PTGX	프로타고니스트 테라퓨틱스
PTHS	펠소스 테라퓨틱스
PTLE	PTL
PTLO	포틸로스
PTN	팔라틴 테크놀로지스
PTNM	피타늄 A
PTON	펠로튼 인터랙티브
PTOR	프레토리안 애퀴지션
PTRN	패턴 그룹
PUBM	퍼브매틱
PULM	풀매트릭스
PUMP	프로페트로 홀딩
PURR	하이퍼리퀴드 스트래티지스
PUSA	아우레우스 그린웨이 홀딩스
PVH	필립스 반 휴센
PVLA	팔벨라 테라퓨틱스
PWCM	파워컴퓨트
PWP	파렐라 와인버그 파트너스
PWR	콴타 서비스
PXED	피닉스 에듀케이션 파트너스
PXLW	픽셀웍스
PXS	픽시스 탱커스
PYPD	폴리피드
PYPL	페이팔 홀딩스
PYXS	픽시스 온콜로지
PZG	파라마운트 골드 네바다
PZZA	파파 존스 인터내셔널
Q	큐니티 일렉트로닉스
QADR	QDRO 애퀴지션
QBTS	디 웨이브 퀀텀
QCLS	Q/C 테크놀로지스
QCOM	퀄컴
QCRH	QCR 홀딩스
QDEL	퀴델오쏘
QETA	퀘타 애퀴지션
QGEN	퀴아젠
QH	취훠
QLEP	퀀텀 리프 애퀴지션
QLYS	퀄리스
QMCO	퀀텀
QMLS	큐뮬러스AI
QMMM	QMMM 홀딩스
QNC	퀀텀 이모션
QNCX	퀸스 테라퓨틱스
QNME	쿼놈 테크놀로지스
QNST	퀸스트리트
QNT	퀀티넘
QNTM	퀀텀 바이오파마
QRED	퀘사에지 애퀴지션
QRHC	퀘스트 리소스 홀딩
QRVO	코보
QS	퀀텀스케이프
QSEA	쿼츠씨 애퀴지션
QSI	퀀텀-Si
QSR	레스토랑 브랜즈 인터내셔널
QTEX	큐트렉스 퀀텀
QTI	QT 이미징 홀딩스
QTRX	퀀테릭스
QTTB	Q32 바이오
QTWO	Q2 홀딩스
QUAD	쿼드/그래픽스
QUBT	퀀텀 컴퓨팅
QUCY	퀀텀 사이버
QUIK	퀵로직
QUMS	퀀텀스피어 애퀴지션
QURE	유니큐어
QVCG	QVC 그룹
QXL	퀀텀 X 랩스
QXO	QXO
R	라이더 시스템
RAC	리듬 애퀴지션
RACC	리서치 얼라이언스 III
RACD	리서치 얼라이언스 IV
RACE	페라리
RAIL	프레이트카 아메리카
RAIN	레인 인한스먼트 테크놀로지스
RAL	랠리언트
RAMP	라이브램프 홀딩스
RAND	랜드 캐피탈
RANG	레인지 캐피탈 애퀴지션
RANI	라니 테라퓨틱스 홀딩스
RAPP	라포르 테라퓨틱스
RARE	울트라제닉스 파마슈티컬
RAVE	레이브 레스토랑 그룹
RAY	레이텍 홀딩
RAYA	에라약 파워 솔루션 그룹
RBA	리치 브로스 옥셔니어스
RBB	RBB 뱅코프
RBBN	리본 커뮤니케이션
RBC	리갈 벨로이트
RBCAA	리퍼블릭 뱅코프
RBKB	라인벡 뱅코프
RBLX	로블록스
RBNE	로빈 에너지
RBRK	루브릭
RCAT	레드 캣 홀딩스
RCBC	RCB
RCEL	아비타 메디컬
RCI	로저스 커뮤니케이션스
RCKT	로켓 파머슈티컬스
RCKY	로키 브랜즈
RCL	로얄 캐리비안 크루즈
RCMT	RCM 테크놀로지스
RCON	레콘 테크놀러지
RCT	레드클라우드 홀딩스
RCUS	아쿠스 바이오사이언스
RDAC	라이징 드래곤 애퀴지션
RDAG	리퍼블릭 디지털 애퀴지션
RDCM	래드콤
RDDT	레딧
RDGT	리지테크
RDI	리딩 인터내셔널 Class A
RDIB	리딩 인터내셔널 Class B
RDN	라디안 그룹
RDNT	래드넷
RDNW	라이드나우 그룹
RDVT	레드 바이올렛
RDW	레드와이어
RDWR	라드웨어
RDZN	로드젠
REA	레어 어스 아메리카스
REAL	리얼리얼
REAX	리얼 브로커리지
REBN	리본 커피
RECT	렉티튜드 홀딩스
REED	리즈
REF	리포메이션
REFR	리서치 프런티어스
REGN	리제네론 파마슈티컬스
REI	링 에너지
REKR	레코 시스템
RELL	리처드슨 일렉트로닉스
RELY	리미틀리 글로벌
RENT	렌트 더 런웨이
RENX	렌엑스 엔터프라이즈
REPL	레플리뮨 그룹
REPX	라일리 익스플로레이션 퍼미안
RES	RPC
RETO	리토 에코-솔루션
REVB	레벨레이션 바이오사이언시스
REX	렉스 아메리칸 리소시즈
REYN	레이놀드 컨슈머 프라덕츠
REZI	레지디오 테크놀러지
RF	리전스 파이낸셜
RFAI	RF 애퀴지션 II
RFAM	RF 애퀴지션 III
RFIL	RF 인더스트리스
RFL	라파엘 홀딩스
RGA	리인슈어런스 그룹 오브 아메리카
RGC	리젠셀 바이오사이언스 홀딩스
RGCO	RGC 리소스
RGEN	레플리젠
RGLD	로얄 골드
RGNT	리젠티스 바이오머티리얼즈
RGNX	리젠엑스바이오
RGP	리소스 커넥션
RGR	스텀 루거 앤 컴퍼니
RGS	레지스
RGTI	리게티 컴퓨팅
RH	RH
RHI	로버트 하프 인터내셔널
RHLD	레졸루트 홀딩스 매니지먼트
RIBB	리본 애퀴지션
RICK	RCI 호스피탤리티 홀딩스
RIG	트랜스오션
RIGL	리겔 파마슈티컬스
RILY	BRC 그룹 홀딩스
RIME	알고리듬 홀딩스
RIOT	라이엇 플랫폼즈
RITR	라이터 로그텍 홀딩스
RIVN	리비안
RJET	피버블릭 에어웨이스 홀딩스
RJF	레이먼드 제임스 파이낸셜
RKDA	아카디아 바이오사이언스
RKLB	로켓 랩
RKT	로켓 컴퍼니스
RKTO	로켓 원
RL	랄프 로렌
RLAY	릴레이 테라퓨틱스
RLGT	레이디언트 로지스틱스
RLI	알리
RLMD	렐마다 테라퓨틱스
RLYB	랠리바이오
RM	리저널 매니지먼트
RMAX	리/맥스 홀딩스
RMBI	리치몬드 뮤추얼 뱅코포레이션
RMBS	램버스
RMCF	로키 마운틴 초콜릿 팩토리
RMCO	로열티 매니지먼트 홀딩
RMD	레스메드
RMIX	선크리트
RMNI	리미니스트리트
RMR	RMR 그룹
RMSG	리얼 메신저
RMTI	록웰 메디컬
RNA	아트리움 테라퓨틱스
RNAC	카르테시안 테라퓨틱스
RNAZ	트랜스코드 테라퓨틱스
RNG	링센트럴
RNGR	레인져 에너지 서비스
RNGT	레인지 캐피털 애퀴지션 II
RNR	르네상스리 홀딩스
RNST	르네산트
RNTX	레인 테라퓨틱스
RNW	리뉴 에너지 글로벌
RNXT	레노보Rx
ROAD	컨스트럭션 파트너스
ROC	랭크 원 컴퓨팅
ROCK	지브롤터 인더스트리스
ROG	로저스
ROIV	로이반트 사이언시스
ROK	로크웰 오토메이션
ROKU	로쿠
ROL	롤린스
ROLR	하이 롤러 테크놀러지스
ROMA	로마 그린 파이낸스
ROOT	루트
ROP	로퍼 테크놀로지스
ROST	로스 스토어스
RPAY	리페이 홀딩스
RPC	리지포스트 캐피탈
RPD	래피드7
RPGL	리퍼블릭 파워 그룹
RPID	래피드 마이크로 바이오시스템스
RPM	RPM 인터내셔널
RPRX	로열티 파마
RR	리치테크 로보틱스
RRBI	레드 리버 뱅크셰어스
RRC	레인지 리소시스
RREV	RRE 벤처스 애퀴지션
RRGB	레드 로빈 고메 버거스
RRR	레드 락 리조트
RRX	리걸 렉스노드
RS	릴라이언스
RSG	리퍼블릭 서비스
RSI	러시 스트리트 인터랙티브
RSKD	리스키파이드
RSSS	리서치 솔루션스
RSVR	레저보아르 미디어
RTAC	레나투스 택티컬 애퀴지션 I
RTB	RTB 디지털
RTX	RTX
RUBI	루비코
RUM	럼 그룹
RUN	선런
RUSHA	러시 엔터프라이즈 Class A
RUSHB	러시 엔터프라이즈 Class B
RVII	Robinhood Ventures Fund II Closed End Fund
RVLV	리볼브 그룹
RVMD	레볼루션 메디신
RVP	리트랙터블 테크놀로지스
RVSB	리버뷰 뱅코프
RVSN	레일 비전
RVTY	레비티
RWAY	런웨이 그로스 파이낸스
RXO	RXO
RXRX	리커젼 파마슈티컬스
RXST	Rx사이트
RXT	랙스페이스 테크놀로지
RY	로열 뱅크 오브 캐나다
RYAM	레이오니어 어드밴스드 머티리얼
RYAN	라이언 스페셜티 홀딩스
RYDE	라이드 그룹
RYET	루안윈 에다이 테크놀로지
RYM	리듬
RYOJ	rYojbaba
RYTM	리듬 파머수티컬스
RYZ	라이어슨 홀딩
RZLT	레졸루트
RZLV	리졸브 AI
S	센티넬원
SA	시브리지 골드
SAAQ	스페이스 애셋 애퀴지션
SABR	세이버
SABS	SAB 바이오테라퓨틱스
SAC	세이프가드 애퀴지션
SAFT	세이프티 인슈어런스 그룹
SAFX	XCF 글로벌
SAGT	새그텍 글로벌
SAGU	슈레아 애퀴지션 그룹
SAH	소닉 오토모티브
SAIA	사이아
SAIC	사이언스 어플리케이션스 인터내셔널
SAIH	사이히트
SAIL	세일포인트
SAM	보스턴 비어
SAMG	실버크레스트 애셋 매니지먼트 그룹
SANA	사나 바이오테크놀로지
SANG	샌고마 테크놀로지스
SANM	산미나
SAR	사라토가 인베스트먼트
SARO	스탠다드에어로
SATL	스텔로직
SB	세이프 벌커스
SBC	SBC 메디컬 그룹 홀딩스
SBCF	시코스트 뱅킹 코퍼레이션 오브 플로리다
SBET	샤프링크
SBEV	엔도비아 헬스 사이언시스
SBFG	SB 파이낸셜 그룹
SBFM	선샤인 바이오파마
SBGI	싱클레어 브로드캐스트 그룹
SBH	샐리 뷰티 홀딩스
SBLK	스타 벌크 캐리어스
SBMT	실버 보우 마이닝
SBSI	사우스사이드 뱅크셰어스
SBUX	스타벅스
SBXD	실버박스 IV
SBXE	실버박스 V
SCCO	서던 코퍼
SCHL	스콜라스틱
SCHW	찰스 슈왑
SCI	서비스 코퍼레이션 인터내셔널
SCII	SC II 애퀴지션
SCKT	소켓 모바일
SCL	스테판
SCLX	사일렉스 홀딩
SCM	스텔러스 캐피털 인베스트먼트
SCNX	사이언처 홀딩스
SCOR	컴스코어
SCPQ	소셜 커머스 파트너스
SCSC	스캔소스
SCTX	스크라이브 테라퓨틱스
SCWO	374워터
SCYX	사이넥시스
SCZM	산타크루즈 실버 마이닝
SD	샌드리지 에너지
SDA	선카 테크놀로지 그룹
SDEV	스테이블코인 디벨롭먼트
SDGR	슈뢰딩거
SDHC	스미스 더글러스 홈스
SDHI	시디 애퀴지션
SDOT	사돗 그룹
SDRL	시드릴
SDST	스타더스트 파워
SEAT	비비드 싯츠
SEB	씨보드
SECZ	캔터 에퀴티 파트너스 II
SEDG	솔라에지 테크놀로지스
SEED	오리진 애그리테크
SEER	시어
SEG	씨포트 엔터테인먼트 그룹
SEGG	스포 엔터
SEI	솔라리스 에너지 인프라스트럭처
SEIC	SEI 인베스트먼트
SENEA	세네카 푸즈 Class A
SENEB	세네카 푸즈 Class B
SENS	센서닉스 홀딩스
SEPN	셉테르나
SER	세리나 테라퓨틱스
SERA	세라 프로그노스틱스
SERV	서브 로보틱스
SES	SES AI
SEV	압테라 모터스
SEZL	세즐
SF	스티펄 파이낸셜
SFBC	사운드 파이낸셜 뱅코프
SFBS	서비스퍼스트 뱅크셰어스
SFD	스미스필드 푸드
SFHG	샘파인 크리에이션 홀딩스 그룹
SFIX	스티치 픽스
SFL	SFL 코퍼레이션
SFM	스프라우츠 파머스 마켓
SFNC	시몬스 퍼스트 내셔널
SFST	서던 퍼스트 뱅크셰어스
SFWL	생풍 디벨롭먼트
SG	스윗그린
SGA	사가 커뮤니케이션스
SGC	슈페리어 유니폼 그룹
SGHC	SGHC
SGHT	사이트 사이언시스
SGI	솜니그룹 인터내셔널
SGLY	싱귤러리티 퓨처 테크놀로지
SGML	시그마 리튬
SGMT	새기멧 바이오사이언시스
SGP	스파이글래스 파마
SGRY	서저리 파트너스
SGU	Star Group Units
SHAK	쉐이크쉑
SHAZ	샤론AI 홀딩스
SHBI	쇼어 뱅크셰어스
SHC	소테라 헬스
SHEN	셰넌도어 텔레커뮤니케이션스
SHFS	SHF 홀딩스
SHIM	심믹
SHIP	시너지 마리타임 홀딩스
SHLS	숄즈 테크놀로지스 그룹
SHMD	슈미드 그룹
SHOE	슈 스테이션 그룹
SHOO	스티븐 매든
SHOP	쇼피파이
SHOT	RMG ML Sports Holdings
SHPH	셔틀 파마슈티컬스
SHW	셔윈-윌리엄즈
SI	숄더 이노베이션스
SIBN	시-본
SIDU	싸이더스 스페이스
SIEB	시버트 파이낸셜 코퍼레이션
SIF	SIFCO 인더스트리
SIG	시그넷 주얼러스
SIGA	시가 테크놀로지스
SIGI	셀렉티브 인슈어런스 그룹
SII	스프롯
SILC	실리콤
SILO	사일로 파마
SIMA	SIM 애퀴지션 I
SIND	신다
SINT	SINTX 테크놀로지스
SION	시오나 테라퓨틱스
SIRI	시리우스 XM 홀딩스
SITE	사이트원 랜드스케이프 서플라이
SITM	Si타임
SJ	사이언조이 홀딩
SJM	J. M. 스머커
SKE	스키나 리소시스
SKIL	스킬소프트
SKIN	스킨헬스 시스템즈
SKK	SKK 홀딩스
SKWD	스카이워드 스페셜티 인슈어런스 그룹
SKY	챔피언 홈스
SKYA	SKYAI
SKYE	스카이 바이오사이언스
SKYH	스카이 하버 그룹
SKYQ	스카이 쿼리
SKYW	스카이웨스트
SKYX	스카이엑스 플랫폼스
SLAB	실리콘 래보라토리스
SLB	Slb NV
SLBT	Sl 사이언스 홀딩
SLDB	솔리드 바이오사이언스
SLDE	슬라이드 인슈어런스 홀딩스
SLDP	솔리드 파워
SLE	슈퍼 리그 엔터프라이즈
SLF	선 라이프 파이낸셜
SLGB	스마트 로지스틱스 글로벌
SLGL	솔젤 테크놀러지
SLGN	실간 홀딩스
SLI	스탠다드 리튬
SLM	SLM
SLMT	브레라 홀딩스
SLND	사우스랜드 홀딩스
SLNG	스태빌리스 솔루션스
SLNH	솔루나 홀딩스
SLP	시뮬레이션스 플러스
SLQT	셀렉트코트
SLRC	SLR 인베스트먼트
SLS	셀라스 라이프 사이언스 그룹
SLSN	솔레센스
SLSR	솔라리스 리소시스
SLVM	실바모
SLXN	실렉시온 테라퓨틱스
SM	SM 에너지
SMBC	서던 미주리 뱅코프
SMBK	스마트파이낸셜
SMC	서밋 미드스트림
SMCI	슈퍼 마이크로 컴퓨터
SMG	스코츠 미러클 그로
SMHI	시코 마린 홀딩스
SMID	스미스-미드랜드
SMJF	SMJ 인터내셔널 홀딩스
SMMT	서밋 테라퓨틱스 ADR
SMP	스탠다드 모터 프로덕츠
SMPL	더 심플리 굿 푸드
SMR	뉴스케일 파워
SMRT	스마트렌트
SMSI	스미스 마이크로 소프트웨어
SMTC	셈텍
SMTI	사나라 메드테크
SMTK	스마트켐
SMWB	시밀러웹
SMX	SMX (시큐리티 매터스)
SMXT	솔라맥스 테크놀로지
SN	샤크닌자
SNA	스냅-온
SNAL	스네일
SNAP	스냅
SND	스마트 샌드
SNDA	소니다 시니어 리빙
SNDK	샌디스크
SNDL	SNDL
SNDR	슈나이더 내셔널
SNDX	신닥스 파마슈티컬스
SNES	시네스텍
SNEX	스토넥스 그룹
SNFCA	시큐리티 내셔널 파이낸셜
SNGX	솔리제닉스
SNOA	소노마 파머수티컬스
SNOW	스노우플레이크
SNPS	시놉시스
SNSC	선스카우트 홀딩
SNT	센스타 테크놀로지스
SNTG	센티지 홀딩스
SNTI	센티 바이오사이언시스
SNWV	샌유웨이브 헬스
SNX	TD 시넥스
SNYR	시너지 CHC
SO	서던
SOAR	볼라토 그룹
SOBO	사우스 보우
SOBR	소버세이프
SOC	세이블 오프쇼어
SOCA	솔라리우스 캐피털 애퀴지션
SOFI	소파이 테크놀로지스
SOLS	Solstice Advanced Materials Inc
SOLV	솔벤텀
SON	소노코 프로덕트
SONM	DNA X
SONO	소노스
SOPH	소피아 제네틱스
SORA	아시아스트래티지
SORN	소렌 애퀴지션
SOS	에스오에스
SOTK	소노-테크
SOUL	소울파워 애퀴지션
SOUN	사운드하운드 AI
SOWG	소우 굿
SPAI	세이프 프로 그룹
SPB	스펙트럼 브랜즈 홀딩스
SPCB	슈퍼컴
SPCE	버진 갤럭틱 홀딩스
SPCX	스페이스X
SPEG	실버 페가수스 애퀴지션
SPFI	사우스 플레인 파이낸셜
SPGI	S&P 글로벌
SPHL	스프링뷰 홀딩스
SPHR	스피어 엔터테인먼트
SPIR	스파이어 글로벌
SPKL	스파크 I 애퀴지션
SPNT	시리우스포인트
SPOK	스폭 홀딩스
SPOT	스포티파이 테크놀러지
SPPL	심플
SPRB	스프루스 바이오사이언시스
SPRC	사이스파크
SPRO	스페로 테라퓨틱스
SPRU	스프러스 파워 홀딩
SPRY	ARS 파마슈티컬스
SPSC	SPS 커머스
SPT	스프라웃 소셜
SPTX	시포트 테라퓨틱스
SPWH	스포츠맨스 웨어하우스 홀딩스
SPWR	선파워
SPXC	SPX 테크놀로지스
SQFT	프레시디오 프로퍼티 트러스트
SR	스파이어
SRAD	스포츠레이더 그룹
SRBK	SR 뱅코프
SRCE	퍼스트 소스
SRE	셈프라 에너지
SRFM	서프 에어 모빌리티
SRG	세리티지 그로스 프로퍼티스
SRI	스톤리지
SRL	스컬리 로열티
SRPT	사렙타 테라퓨틱스
SRRK	스칼러 락 홀딩
SRTA	스트라타 크리티컬 메디컬
SRTS	센서스 헬스케어
SRXH	SRx 글로벌
SRZN	서로젠
SSAC	스팩스피어 애퀴지션
SSB	사우스스테이트 뱅크
SSBI	서밋 스테이트 뱅크
SSD	심슨 매뉴팩처링
SSEA	스태리 씨 애퀴지션
SSII	SS 이노베이션스 인터내셔널
SSM	소노 그룹
SSMR	선샤인 실버 마이닝 앤 리파이닝
SSNC	SS&C 테크놀로지스 홀딩스
SSP	E W 스크립스
SSRM	SSR 마이닝
SST	시스템원
SSTI	샷스포터
SSTK	셔터스톡
SSYS	스트라타시스
ST	센사타 테크놀로지스 홀딩
STAA	스타 서지컬
STAK	스탁
STBA	S&T 뱅코프
STC	스튜어트 인포메이션 서비스
STDN	스탠다드 뉴클리어
STE	스테리스
STEM	스템
STEP	스텝스톤 그룹
STEX	스트리멕스
STFS	스타 패션 컬처 홀딩스
STGW	스태그웰
STHO	스타 홀딩스
STI	솔리디온 테크놀로지
STIM	뉴로네틱스
STKE	솔 스트래티지스
STKS	원 그룹 호스피탤리티
STLA	스텔란티스
STLD	스틸 다이내믹스
STLN	스타링 온콜로지
STN	스탠텍
STNE	스톤코
STNG	스콜피오 탱커스
STOK	스토케 테라퓨틱스
STRA	스트래티직 에듀케이션
STRL	스털링 인프라스트럭처
STRO	수트로 바이오파머
STRR	스타 에퀴티 홀딩스
STRT	스트라텍 시큐리티
STRZ	스타즈 엔터테인먼트
STT	스테이트 스트리트
STTK	섀턱 랩
STUB	스텁허브 홀딩스
STVN	스테바나토 그룹
STX	씨게이트
STXS	스테레오택시스
STZ	컨스텔레이션 브랜즈
SU	선코어 에너지
SUGP	SU 그룹 홀딩스
SUIG	SUI 그룹 홀딩스
SUJA	수자 라이프
SUMA	SUMA 애퀴지션
SUNB	선벨트 렌탈스 홀딩스
SUNC	SunocoCorp Units
SUNE	선내션 에너지
SUPN	슈퍼누스 파마슈티컬스
SUPX	슈퍼X AI 테크놀로지
SURG	서지페이즈
SVA	시노백 바이오테크
SVAQ	실리콘밸리 애퀴지션
SVCC	스텔라 V 캐피탈
SVCO	실바코 그룹
SVIV	스프링 밸리 애퀴지션 IV
SVM	실버코프 메탈스
SVRA	사바라
SVRN	오션팰
SVV	세이버스 밸류 빌리지
SW	스머핏 웨스트락
SWAG	스트란앤컴퍼니
SWBI	스미스&웨슨 브랜드
SWIM	라탐 그룹
SWK	스탠리 블랙 & 데커
SWKS	스카이웍스 솔루션스
SWMR	스워머
SWVL	스워블 홀딩스
SWX	사우스웨스트 가스 홀딩스
SXC	선코크 에너지
SXI	스탠덱스 인터내셔널
SXT	센시언트 테크놀로지스
SXTC	차이나 SXT 파마슈티컬스
SXTP	60 디그리스 파마슈티컬스
SYBT	스탁 야즈 뱅코프
SYF	싱크로니 파이낸셜
SYK	스트라이커
SYM	심보틱
SYNA	시냅틱스
SYNX	실링크스
SYPR	사이프리스 솔루션스
SYRE	스파이어 테라퓨틱스
SYY	시스코
SZZL	시즐 애퀴지션 II
T	AT&T
TAC	트랜스알타
TACH	타이탄 애퀴지션
TACO	베르토 애퀴지션
TACT	트랜스액트 테크놀로지스
TALK	토크스페이스
TALO	탈로스 에너지
TANH	탄테크 홀딩스
TAOP	타오핑
TAOX	TAO 시너지스
TAP	몰슨 쿠어스 베버리지 Class B
TAP.A	몰슨 쿠어스 베버리지 Class A
TARA	프로타라 테라퓨틱스
TARS	타서스 파마슈티컬스
TASK	태스크어스
TATT	TAT 테크놀러지
TAVI	타비아 애퀴지션
TAYD	테일러 디바이시스
TBBB	BBB 푸드
TBBK	뱅코프
TBCH	터틀 비치
TBI	트루블루
TBLA	타불라
TBN	탬보란 리소시스
TBPH	테라반스 바이오파마
TCBI	텍사스 캐피털 뱅크셰어스
TCBK	트라이코 뱅크셰어스
TCBS	텍사스 커뮤니티 뱅크셰어
TCBX	써드 코스트 뱅크셰어스
TCGX	TCGX 애퀴지션
TCI	트랜스컨티넨탈 리얼티 인베스터
TCMD	택타일 시스템 테크놀로지
TCPC	블랙록 TCP 캐피털
TCRT	알라우노스 테라퓨틱스
TCRX	T스캔 테라퓨틱스
TCX	투카우스
TD	토론토 도미니언 은행
TDAC	트랜스레이셔널 디벨롭먼트 애퀴지션
TDAY	USA 투데이
TDC	테라데이타
TDG	트랜스다임 그룹
TDIC	드림랜드
TDOC	텔라닥 헬스
TDS	텔레폰 앤 데이터 시스템즈
TDTH	트라이던트 디지털 테크 홀딩스
TDUP	스레드업
TDW	타이드워터
TDWD	테일윈드 2.0 애퀴지션
TDY	텔레다인 테크놀로지스
TE	T1 에너지
TEAD	티즈 홀딩
TEAM	아틀라시안
TECH	바이오-테크네
TECK	텍 리소스
TECX	텍토닉 테라퓨틱
TEL	TE 커넥티비티
TELA	텔라 바이오
TELO	텔로미르 파마슈티컬스
TEM	템퍼스 AI
TEN	차코스 에너지 내비게이션
TENB	테너블 홀딩스
TENX	테낙스 테라퓨틱스
TER	테라다인
TEX	테렉스
TFC	트루이스트 파이낸셜
TFII	TFI 인터내셔널
TFIN	트라이엄프 파이낸셜
TFPM	트리플 플래그 프레셔스 메탈스
TFSL	TFS 파이낸셜
TFX	텔레플렉스
TG	트레데가
TGB	트레코 메탈스
TGE	제너레이션 에센셜스 그룹
TGEN	테코젠
TGHL	그로우허브
TGL	트레저 글로벌
TGLS	테크노글래스 홀딩스
TGT	타겟
TGTX	TG 테라퓨틱스
TH	타겟 호스피탈리티
THC	테넷 헬스케어
THCH	TH 인터내셔널
THEO	BOA Acquisition Corp. II
THFF	퍼스트 파이낸셜
THG	하노버 인슈어런스 그룹
THH	트라이하드 홀딩스
THM	인터내셔널 타워 힐 마인스
THO	소어 인더스트리스
THRM	젠섬
THRY	쓰리브 홀딩스
TIC	TIC 솔루션스
TIGO	밀리콤 인터내셔널 셀룰러
TII	타이탄 마이닝
TIL	인스틸 바이오
TILE	인터페이스
TIPT	팁트리
TISI	팀
TITN	타이탄 머시너리
TJGC	TJGC 그룹
TJX	TJX 컴퍼니스
TK	티케이
TKNO	알파 테크노바
TKO	TKO 그룹 홀딩스
TKR	팀켄
TLF	탠디 레더 팩토리
TLIH	텐리그 인터내셔널 홀딩스
TLN	탈렌 에너지
TLNC	탈론 캐피털
TLPH	탈페라
TLRY	틸레이 브랜즈
TLS	텔로스
TLSA	티지아나 라이프 사이언스 ADR
TLSI	메드테크 애퀴지션
TLYS	틸리스
TMC	TMC 더 메탈스 컴퍼니
TMCI	트리스 메디컬 컨셉트
TMCR	메탈스 로열티 컴퍼니
TMDE	TMD 에너지
TMDX	트랜스메딕스 그룹
TMO	써모 피셔 사이언티픽
TMP	톰킨스 파이낸셜
TMQ	트릴로지 메탈
TMS	팀셰어스
TMTS	스파르타쿠스 애퀴지션 II
TMUS	T-모바일 US
TNC	테넌트
TNDM	탠덤 다이어비츠 케어
TNET	트라이넷 그룹
TNGX	탱고 테라퓨틱스
TNK	티케이 탱커스
TNL	트래블 앤 레저
TNMG	TNL 미디어진
TNON	테논 메디컬
TNXP	토닉스 파마슈티컬스 홀딩
TNYA	테나야 테라퓨틱스
TOL	톨 브라더스
TOMZ	토미 인바이런먼털 솔루션스
TONT	그라프 글로벌
TONX	톤 스트래티지
TOON	카툰 스튜디오스
TOP	탑 파이낸셜 그룹
TOPP	탑포인트 홀딩스
TOPS	탑 십스
TORO	토로
TOST	토스트
TOVX	테리바 바이오로직스
TOWN	타운뱅크
TOYO	토요
TP	티켓플러스
TPB	터닝 포인트 브랜드
